SchemaName,TableName,TableDescription,ColumnOrder,ColumnName,DataType,MaxLength,precision,scale,IsNullable,ColumnDescription
dbo,TRELEVEDETAILRETOUR,,26,RUM,nvarchar,256,0,0,1,
dbo,TRELEVEDETAILRETOUR,,27,sequenceSDD,nvarchar,256,0,0,1,
dbo,TRELEVEDETAILRETOUR,,28,UpdDate,datetime,8,23,3,1,
dbo,TRELEVEDETAILRETOUR,,29,UpdStamp,char,16,0,0,1,
dbo,TRELEVEDETAILRETOUR,,30,UpdUser,nvarchar,48,0,0,1,
dbo,TRELEVEENTREERETOUR,,1,Caption,nvarchar,256,0,0,1,
dbo,TRELEVEENTREERETOUR,,2,comptabilise,datetime,8,23,3,1,
dbo,TRELEVEENTREERETOUR,,3,dateComptaBanque,datetime,8,23,3,1,
dbo,TRELEVEENTREERETOUR,,4,dateComptabilisation,datetime,8,23,3,1,
dbo,TRELEVEENTREERETOUR,,5,dateComptaPrev,datetime,8,23,3,1,
dbo,TRELEVEENTREERETOUR,,6,dateCreation,datetime,8,23,3,1,
dbo,TRELEVEENTREERETOUR,,7,dateIntegration,datetime,8,23,3,1,
dbo,TRELEVEENTREERETOUR,,8,dateValeur,datetime,8,23,3,1,
dbo,TRELEVEENTREERETOUR,,9,idNotication,nvarchar,256,0,0,1,
dbo,TRELEVEENTREERETOUR,,10,idOTP,int,4,10,0,1,
dbo,TRELEVEENTREERETOUR,,11,importeTreso,bit,1,1,0,1,
dbo,TRELEVEENTREERETOUR,,12,montantTotal,money,8,19,4,1,
dbo,TRELEVEENTREERETOUR,,13,montantTotal_CodeDevise,nvarchar,6,0,0,1,
dbo,TRELEVEENTREERETOUR,,14,noTraitement,int,4,10,0,1,
dbo,TRELEVEENTREERETOUR,,15,noTraitementIntegration,int,4,10,0,1,
dbo,TRELEVEENTREERETOUR,,16,numero,nvarchar,64,0,0,1,
dbo,TRELEVEENTREERETOUR,,17,numero_CounterName,nvarchar,64,0,0,1,
dbo,TRELEVEENTREERETOUR,,18,oid,TOID,32,0,0,0,
dbo,TRELEVEENTREERETOUR,,19,oidbanque,TOID,32,0,0,1,
dbo,TRELEVEENTREERETOUR,,20,oidCompteBancaire,TOID,32,0,0,1,
dbo,TRELEVEENTREERETOUR,,21,oidTypeOperationBancaire,TOID,32,0,0,1,
dbo,TRELEVEENTREERETOUR,,22,refBanque,nvarchar,256,0,0,1,
dbo,TRELEVEENTREERETOUR,,23,Sens,smallint,2,5,0,1,
dbo,TRELEVEENTREERETOUR,,24,StatutComptaBanque,smallint,2,5,0,1,
dbo,TRELEVEENTREERETOUR,,25,UpdDate,datetime,8,23,3,1,
dbo,TRELEVEENTREERETOUR,,26,UpdStamp,char,16,0,0,1,
dbo,TRELEVEENTREERETOUR,,27,UpdUser,nvarchar,48,0,0,1,
dbo,TRELEVEENTREERETOUR,,28,oidSousGroupePointage,TOID,32,0,0,1,
dbo,TRELEVEINVENTAIREBP,,1,Caption,nvarchar,256,0,0,1,
dbo,TRELEVEINVENTAIREBP,,2,codeFichier,nvarchar,64,0,0,1,
dbo,TRELEVEINVENTAIREBP,,3,codeFichier_CounterName,nvarchar,64,0,0,1,
dbo,TRELEVEINVENTAIREBP,,4,dateImportation,datetime,8,23,3,1,
dbo,TRELEVEINVENTAIREBP,,5,idOTP,int,4,10,0,1,
dbo,TRELEVEINVENTAIREBP,,6,oid,TOID,32,0,0,0,
dbo,TRELEVEINVENTAIREBP,,7,oidInventairePhysique,TOID,32,0,0,1,
dbo,TRELEVEINVENTAIREBP,,8,oidPrestataireInventaire,TOID,32,0,0,1,
dbo,TRELEVEINVENTAIREBP,,9,statut,smallint,2,5,0,1,
dbo,TRELEVEINVENTAIREBP,,10,UpdDate,datetime,8,23,3,1,
dbo,TRELEVEINVENTAIREBP,,11,UpdStamp,char,16,0,0,1,
dbo,TRELEVEINVENTAIREBP,,12,UpdUser,nvarchar,48,0,0,1,
dbo,TREMISEBANCAIRE,,1,activiteTransfertWS,int,4,10,0,1,
dbo,TREMISEBANCAIRE,,2,bordereau,nvarchar,256,0,0,1,
dbo,TREMISEBANCAIRE,,3,Caption,nvarchar,256,0,0,1,
dbo,TREMISEBANCAIRE,,4,cumulDetailRemise,int,4,10,0,1,
dbo,TREMISEBANCAIRE,,5,cumulNbOrdres,int,4,10,0,1,
dbo,TREMISEBANCAIRE,,6,cumulNbreIncidents,int,4,10,0,1,
dbo,TREMISEBANCAIRE,,7,dateExecution,datetime,8,23,3,1,
dbo,TREMISEBANCAIRE,,8,dateGenerationFichier,datetime,8,23,3,1,
dbo,TREMISEBANCAIRE,,9,dateHeureEnvoi,datetime,8,23,3,1,
dbo,TREMISEBANCAIRE,,10,dateRemise,datetime,8,23,3,1,
dbo,TREMISEBANCAIRE,,11,dateValidation,datetime,8,23,3,1,
dbo,TREMISEBANCAIRE,,12,estBICNonRequis,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,13,estBloque,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,14,estConstitue,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,15,estEnAttenteReponseEnvoiWS,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,16,estEnErreurCommunication,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,17,estEnvoye,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,18,estFichierDepose,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,19,estFichierGenere,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,20,estFichierPhysique,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,21,estUrgent,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,22,estValide,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,23,idOTP,int,4,10,0,1,
dbo,TREMISEBANCAIRE,,24,idRemittance,int,4,10,0,1,
dbo,TREMISEBANCAIRE,,25,importeTreso,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,26,lettreEdite,datetime,8,23,3,1,
dbo,TREMISEBANCAIRE,,27,messagesWS,nvarchar,-1,0,0,1,
dbo,TREMISEBANCAIRE,,28,montantCumule,money,8,19,4,1,
dbo,TREMISEBANCAIRE,,29,montantRemise,money,8,19,4,1,
dbo,TREMISEBANCAIRE,,30,montantTenue,money,8,19,4,1,
dbo,TREMISEBANCAIRE,,31,montantTenue_CodeDevise,nvarchar,6,0,0,1,
dbo,TREMISEBANCAIRE,,32,montantTenueCumule,money,8,19,4,1,
dbo,TREMISEBANCAIRE,,33,NbOfTxs,int,4,10,0,1,
dbo,TREMISEBANCAIRE,,34,nomFichierEnvoye,nvarchar,256,0,0,1,
dbo,TREMISEBANCAIRE,,35,noTraitementIntegration,int,4,10,0,1,
dbo,TREMISEBANCAIRE,,36,numero,nvarchar,64,0,0,1,
dbo,TREMISEBANCAIRE,,37,numero_CounterName,nvarchar,64,0,0,1,
dbo,TREMISEBANCAIRE,,38,numeroEnvoi,int,4,10,0,1,
dbo,TREMISEBANCAIRE,,39,numeroTraitement,int,4,10,0,1,
dbo,TREMISEBANCAIRE,,40,oid,TOID,32,0,0,0,
dbo,TREMISEBANCAIRE,,41,oidAutoReference,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,42,oidContratCompteBancaire,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,43,oiddernierSignataire,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,44,oidDevise,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,45,oidDeviseTransfert,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,46,oidDocumentRemiseBancaire,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,47,oidEtatMetierPrecedent,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,48,oidEtatRemise,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,49,oidGroupeRTValidation,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,50,oidRegleValidation,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,51,oidSociete,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,52,oidTiersSocieteDO,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,53,oidTypeRemiseBanque,TOID,32,0,0,1,
dbo,TREMISEBANCAIRE,,54,origineRemiseBancaire,smallint,2,5,0,1,
dbo,TREMISEBANCAIRE,,55,reference,nvarchar,256,0,0,1,
dbo,TREMISEBANCAIRE,,56,supportPaiement,smallint,2,5,0,1,
dbo,TREMISEBANCAIRE,,57,TypeRemiseDateDevise,smallint,2,5,0,1,
dbo,TREMISEBANCAIRE,,58,UpdDate,datetime,8,23,3,1,
dbo,TREMISEBANCAIRE,,59,UpdStamp,char,16,0,0,1,
dbo,TREMISEBANCAIRE,,60,UpdUser,nvarchar,48,0,0,1,
dbo,TREMISEBANCAIRE,,61,URLFichier,nvarchar,510,0,0,1,
dbo,TREMISEBANCAIRE,,62,codeCentreTraitement,nvarchar,256,0,0,1,
dbo,TREMISEBANCAIRE,,63,dateLimiteRetour,datetime,8,23,3,1,
dbo,TREMISEBANCAIRE,,64,dateReglement,datetime,8,23,3,1,
dbo,TREMISEBANCAIRE,,65,dateValeurReleve,datetime,8,23,3,1,
dbo,TREMISEBANCAIRE,,66,montantPresente,money,8,19,4,1,
dbo,TREMISEBANCAIRE,,67,estAVue,bit,1,1,0,1,
dbo,TREMISEBANCAIRE,,68,codeDailly,smallint,2,5,0,1,
dbo,TREMISEBANCAIRE,,69,codeEntree,smallint,2,5,0,1,
dbo,TREMISEBANCAIRE,,70,typePrelevement,smallint,2,5,0,1,
dbo,TREMISEBANCAIRE,,71,localInstrument,smallint,2,5,0,1,
dbo,TREMISEBANCAIRE,,72,rang,smallint,2,5,0,1,
dbo,TREMISEBANCAIRE,,73,typeFinancementVCOM,smallint,2,5,0,1,
dbo,TREMISEBANCAIRE,,74,cheminFichier,nvarchar,512,0,0,1,
dbo,TREMISEBANCAIREGCF,,1,Caption,nvarchar,256,0,0,1,
dbo,TREMISEBANCAIREGCF,,2,CodeCCD,smallint,2,5,0,1,
dbo,TREMISEBANCAIREGCF,,3,CodeDailly,smallint,2,5,0,1,
dbo,TREMISEBANCAIREGCF,,4,Compteur,nvarchar,64,0,0,1,
dbo,TREMISEBANCAIREGCF,,5,Compteur_CounterName,nvarchar,64,0,0,1,
dbo,TREMISEBANCAIREGCF,,6,DateRemise,datetime,8,23,3,1,
dbo,TREMISEBANCAIREGCF,,7,DateValeur,datetime,8,23,3,1,
dbo,TREMISEBANCAIREGCF,,8,IdCpteFraisTRANSF,smallint,2,5,0,1,
dbo,TREMISEBANCAIREGCF,,9,idOTP,int,4,10,0,1,
dbo,TREMISEBANCAIREGCF,,10,oid,TOID,32,0,0,0,
dbo,TREMISEBANCAIREGCF,,11,oidCompteBancaire,TOID,32,0,0,1,
dbo,TREMISEBANCAIREGCF,,12,oidCompteDeFrais,TOID,32,0,0,1,
dbo,TREMISEBANCAIREGCF,,13,oidEtablissement,TOID,32,0,0,1,
dbo,TREMISEBANCAIREGCF,,14,oidGroupeRemiseBancaire,TOID,32,0,0,1,
dbo,TREMISEBANCAIREGCF,,15,Reference,nvarchar,256,0,0,1,
dbo,TREMISEBANCAIREGCF,,16,TypeDebit,smallint,2,5,0,1,
dbo,TREMISEBANCAIREGCF,,17,TypeRemiseBancaire,smallint,2,5,0,1,
dbo,TREMISEBANCAIREGCF,,18,TypeRemiseLCR,smallint,2,5,0,1,
dbo,TREMISEBANCAIREGCF,,19,TypeRemisePRE,smallint,2,5,0,1,
dbo,TREMISEBANCAIREGCF,,20,TypeRemiseTRANSF,smallint,2,5,0,1,
dbo,TREMISEBANCAIREGCF,,21,TypeRemiseVIR,smallint,2,5,0,1,
dbo,TREMISEBANCAIREGCF,,22,UpdDate,datetime,8,23,3,1,
dbo,TREMISEBANCAIREGCF,,23,UpdStamp,char,16,0,0,1,
dbo,TREMISEBANCAIREGCF,,24,UpdUser,nvarchar,48,0,0,1,
dbo,TREMUNERATIONECRITURE,,1,base,money,8,19,4,1,
dbo,TREMUNERATIONECRITURE,,2,base_CodeDevise,nvarchar,6,0,0,1,
dbo,TREMUNERATIONECRITURE,,3,Caption,nvarchar,256,0,0,1,
dbo,TREMUNERATIONECRITURE,,4,idOTP,int,4,10,0,1,
dbo,TREMUNERATIONECRITURE,,5,montantDeclaration,money,8,19,4,1,
dbo,TREMUNERATIONECRITURE,,6,montantDeclaration_CodeDevise,nvarchar,6,0,0,1,
dbo,TREMUNERATIONECRITURE,,7,montantRetenueALaSource,money,8,19,4,1,
dbo,TREMUNERATIONECRITURE,,8,montantRetenueALaSource_CodeDe,nvarchar,6,0,0,1,
dbo,TREMUNERATIONECRITURE,,9,oid,TOID,32,0,0,0,
dbo,TREMUNERATIONECRITURE,,10,oidAffectationIndemnite,TOID,32,0,0,1,
dbo,TREMUNERATIONECRITURE,,11,oidDeclarationTVARemuneration,TOID,32,0,0,1,
dbo,TREMUNERATIONECRITURE,,12,oidEcriture,TOID,32,0,0,1,
dbo,TREMUNERATIONECRITURE,,13,oidtypeRemuneration,TOID,32,0,0,1,
dbo,TREMUNERATIONECRITURE,,14,TVANette,money,8,19,4,1,
dbo,TREMUNERATIONECRITURE,,15,TVANette_CodeDevise,nvarchar,6,0,0,1,
dbo,TREMUNERATIONECRITURE,,16,UpdDate,datetime,8,23,3,1,
dbo,TREMUNERATIONECRITURE,,17,UpdStamp,char,16,0,0,1,
dbo,TREMUNERATIONECRITURE,,18,UpdUser,nvarchar,48,0,0,1,
dbo,TREPARTITIONADATE,,1,Caption,nvarchar,256,0,0,1,
dbo,TREPARTITIONADATE,,2,datePrevue,datetime,8,23,3,1,
dbo,TREPARTITIONADATE,,3,idOTP,int,4,10,0,1,
dbo,TREPARTITIONADATE,,4,montant,money,8,19,4,1,
dbo,TREPARTITIONADATE,,5,montant_CodeDevise,nvarchar,6,0,0,1,
dbo,TREPARTITIONADATE,,6,oid,TOID,32,0,0,0,
dbo,TREPARTITIONADATE,,7,oidPiece,TOID,32,0,0,1,
dbo,TREPARTITIONADATE,,8,oidrepartitionPeriodique,TOID,32,0,0,1,
dbo,TREPARTITIONADATE,,9,UpdDate,datetime,8,23,3,1,
dbo,TREPARTITIONADATE,,10,UpdStamp,char,16,0,0,1,
dbo,TREPARTITIONADATE,,11,UpdUser,nvarchar,48,0,0,1,
dbo,TREPARTITIONBUDGETAIRETVA,,1,Caption,nvarchar,256,0,0,1,
dbo,TREPARTITIONBUDGETAIRETVA,,2,idOTP,int,4,10,0,1,
dbo,TREPARTITIONBUDGETAIRETVA,,3,oid,TOID,32,0,0,0,
dbo,TREPARTITIONBUDGETAIRETVA,,4,oidPosteParametreD,TOID,32,0,0,1,
dbo,TREPARTITIONBUDGETAIRETVA,,5,oidPosteParametreE,TOID,32,0,0,1,
dbo,TREPARTITIONBUDGETAIRETVA,,6,oidTVA,TOID,32,0,0,1,
dbo,TREPARTITIONBUDGETAIRETVA,,7,pourcentage,float,8,53,0,1,
dbo,TREPARTITIONBUDGETAIRETVA,,8,pourcentage_Decimales,int,4,10,0,1,
dbo,TREPARTITIONBUDGETAIRETVA,,9,UpdDate,datetime,8,23,3,1,
dbo,TREPARTITIONBUDGETAIRETVA,,10,UpdStamp,char,16,0,0,1,
dbo,TREPARTITIONBUDGETAIRETVA,,11,UpdUser,nvarchar,48,0,0,1,
dbo,TREPARTITIONETAB,,1,Caption,nvarchar,256,0,0,1,
dbo,TREPARTITIONETAB,,2,CodeEtablissementOrigine,nvarchar,256,0,0,1,
dbo,TREPARTITIONETAB,,3,CodeOperateur,nvarchar,256,0,0,1,
dbo,TREPARTITIONETAB,,4,Comptabilisee,bit,1,1,0,1,
dbo,TREPARTITIONETAB,,5,DateComptabilisation,datetime,8,23,3,1,
dbo,TREPARTITIONETAB,,6,idOTP,int,4,10,0,1,
dbo,TREPARTITIONETAB,,7,LibelleEcriture,nvarchar,256,0,0,1,
dbo,TREPARTITIONETAB,,8,oid,TOID,32,0,0,0,
dbo,TREPARTITIONETAB,,9,oidCompteGeneral,TOID,32,0,0,1,
dbo,TREPARTITIONETAB,,10,oidEcriture,TOID,32,0,0,1,
dbo,TREPARTITIONETAB,,11,oidJournal,TOID,32,0,0,1,
dbo,TREPARTITIONETAB,,12,oidPieceComptabilisation,TOID,32,0,0,1,
dbo,TREPARTITIONETAB,,13,oidRegleRepartitionEtab,TOID,32,0,0,1,
dbo,TREPARTITIONETAB,,14,TypeLot,smallint,2,5,0,1,
dbo,TREPARTITIONETAB,,15,UpdDate,datetime,8,23,3,1,
dbo,TREPARTITIONETAB,,16,UpdStamp,char,16,0,0,1,
dbo,TREPARTITIONETAB,,17,UpdUser,nvarchar,48,0,0,1,
dbo,TREPARTITIONETABDETAIL,,1,Caption,nvarchar,256,0,0,1,
dbo,TREPARTITIONETABDETAIL,,2,Comptabilisee,bit,1,1,0,1,
dbo,TREPARTITIONETABDETAIL,,3,DatePrevue,datetime,8,23,3,1,
dbo,TREPARTITIONETABDETAIL,,4,idOTP,int,4,10,0,1,
dbo,TREPARTITIONETABDETAIL,,5,Montant,money,8,19,4,1,
dbo,TREPARTITIONETABDETAIL,,6,Montant_CodeDevise,nvarchar,6,0,0,1,
dbo,TREPARTITIONETABDETAIL,,7,oid,TOID,32,0,0,0,
dbo,TREPARTITIONETABDETAIL,,8,oidEtablissement,TOID,32,0,0,1,
dbo,TREPARTITIONETABDETAIL,,9,oidPiece,TOID,32,0,0,1,
dbo,TREPARTITIONETABDETAIL,,10,oidRepartitionEtab,TOID,32,0,0,1,
dbo,TREPARTITIONETABDETAIL,,11,UpdDate,datetime,8,23,3,1,
dbo,TREPARTITIONETABDETAIL,,12,UpdStamp,char,16,0,0,1,
dbo,TREPARTITIONETABDETAIL,,13,UpdUser,nvarchar,48,0,0,1,
dbo,TREPARTITIONPERIODIQUE,,1,Caption,nvarchar,256,0,0,1,
dbo,TREPARTITIONPERIODIQUE,,2,dateComptabilisation,datetime,8,23,3,1,
dbo,TREPARTITIONPERIODIQUE,,3,dateDebut,datetime,8,23,3,1,
dbo,TREPARTITIONPERIODIQUE,,4,dateFin,datetime,8,23,3,1,
dbo,TREPARTITIONPERIODIQUE,,5,idOTP,int,4,10,0,1,
dbo,TREPARTITIONPERIODIQUE,,6,MontantPeriode1,money,8,19,4,1,
dbo,TREPARTITIONPERIODIQUE,,7,oid,TOID,32,0,0,0,
dbo,TREPARTITIONPERIODIQUE,,8,oidCompteGeneral,TOID,32,0,0,1,
dbo,TREPARTITIONPERIODIQUE,,9,oidEcriture,TOID,32,0,0,1,
dbo,TREPARTITIONPERIODIQUE,,10,oidJournal,TOID,32,0,0,1,
dbo,TREPARTITIONPERIODIQUE,,11,oidPiece,TOID,32,0,0,1,
dbo,TREPARTITIONPERIODIQUE,,12,oidRegleRepartition,TOID,32,0,0,1,
dbo,TREPARTITIONPERIODIQUE,,13,premierePeriode,datetime,8,23,3,1,
dbo,TREPARTITIONPERIODIQUE,,14,typeLot,smallint,2,5,0,1,
dbo,TREPARTITIONPERIODIQUE,,15,UpdDate,datetime,8,23,3,1,
dbo,TREPARTITIONPERIODIQUE,,16,UpdStamp,char,16,0,0,1,
dbo,TREPARTITIONPERIODIQUE,,17,UpdUser,nvarchar,48,0,0,1,
dbo,TREQUETEETAT,,1,Caption,nvarchar,256,0,0,1,
dbo,TREQUETEETAT,,2,dateDebut,datetime,8,23,3,1,
dbo,TREQUETEETAT,,3,dateFin,datetime,8,23,3,1,
dbo,TREQUETEETAT,,4,idOTP,int,4,10,0,1,
dbo,TREQUETEETAT,,5,millesime,nvarchar,256,0,0,1,
dbo,TREQUETEETAT,,6,nomFichier,nvarchar,256,0,0,1,
dbo,TREQUETEETAT,,7,numeroTraitement,nvarchar,64,0,0,1,
dbo,TREQUETEETAT,,8,oid,TOID,32,0,0,0,
dbo,TREQUETEETAT,,9,oiddevise,TOID,32,0,0,1,
dbo,TREQUETEETAT,,10,oidDocumentRequete,TOID,32,0,0,1,
dbo,TREQUETEETAT,,11,oidEtablissement,TOID,32,0,0,1,
dbo,TREQUETEETAT,,12,oidEtatPreparatoire,TOID,32,0,0,1,
dbo,TREQUETEETAT,,13,oidExercice,TOID,32,0,0,1,
dbo,TREQUETEETAT,,14,oidFormatGenerationFichier,TOID,32,0,0,1,
dbo,TREQUETEETAT,,15,oidSociete,TOID,32,0,0,1,
dbo,TREQUETEETAT,,16,rDate,datetime,8,23,3,1,
dbo,TREQUETEETAT,,17,selectionExercice,bit,1,1,0,1,
dbo,TREQUETEETAT,,18,UpdDate,datetime,8,23,3,1,
dbo,TREQUETEETAT,,19,UpdStamp,char,16,0,0,1,
dbo,TREQUETEETAT,,20,UpdUser,nvarchar,48,0,0,1,
dbo,TREQUETEETAT,,21,Envoi,datetime,8,23,3,1,
dbo,TREQUETEETAT,,22,oidDeclarationTVA,TOID,32,0,0,1,
dbo,TREQUETEETATDETAIL,,1,attributFormat,bit,1,1,0,1,
dbo,TREQUETEETATDETAIL,,2,Caption,nvarchar,256,0,0,1,
dbo,TREQUETEETATDETAIL,,3,codeRubrique,nvarchar,256,0,0,1,
dbo,TREQUETEETATDETAIL,,4,idOTP,int,4,10,0,1,
dbo,TREQUETEETATDETAIL,,5,montant,money,8,19,4,1,
dbo,TREQUETEETATDETAIL,,6,montant_CodeDevise,nvarchar,6,0,0,1,
dbo,TREQUETEETATDETAIL,,7,montant_Date,datetime,8,23,3,1,
dbo,TREQUETEETATDETAIL,,8,montant_TCConv,nvarchar,256,0,0,1,
dbo,TREQUETEETATDETAIL,,9,montant_TCValue,money,8,19,4,1,
dbo,TREQUETEETATDETAIL,,10,montant_RPConv,nvarchar,256,0,0,1,
dbo,TREQUETEETATDETAIL,,11,montant_RPValue,money,8,19,4,1,
dbo,TREQUETEETATDETAIL,,12,montantCalcule,money,8,19,4,1,
dbo,TREQUETEETATDETAIL,,13,montantCalcule_CodeDevise,nvarchar,6,0,0,1,
dbo,TREQUETEETATDETAIL,,14,montantCalcule_Date,datetime,8,23,3,1,
dbo,TREQUETEETATDETAIL,,15,montantCalcule_TCConv,nvarchar,256,0,0,1,
dbo,TREQUETEETATDETAIL,,16,montantCalcule_TCValue,money,8,19,4,1,
dbo,TREQUETEETATDETAIL,,17,montantCalcule_RPConv,nvarchar,256,0,0,1,
dbo,TREQUETEETATDETAIL,,18,montantCalcule_RPValue,money,8,19,4,1,
dbo,TREQUETEETATDETAIL,,19,oid,TOID,32,0,0,0,
dbo,TREQUETEETATDETAIL,,20,oidformulaireEtat,TOID,32,0,0,1,
dbo,TREQUETEETATDETAIL,,21,oidrequeteEtat,TOID,32,0,0,1,
dbo,TREQUETEETATDETAIL,,22,oidRequeteEtatDetail,TOID,32,0,0,1,
dbo,TREQUETEETATDETAIL,,23,oidRequeteResultat,TOID,32,0,0,1,
dbo,TREQUETEETATDETAIL,,24,oidrubriqueEtat,TOID,32,0,0,1,
dbo,TREQUETEETATDETAIL,,25,typeAttribut,smallint,2,5,0,1,
dbo,TREQUETEETATDETAIL,,26,UpdDate,datetime,8,23,3,1,
dbo,TREQUETEETATDETAIL,,27,UpdStamp,char,16,0,0,1,
dbo,TREQUETEETATDETAIL,,28,UpdUser,nvarchar,48,0,0,1,
dbo,TREQUETEETATDETAIL,,29,valeurChaine,nvarchar,256,0,0,1,
dbo,TREQUETEETATDETAIL,,30,valeurDate,datetime,8,23,3,1,
dbo,TREQUETEETATDETAIL,,31,valeurEntier,int,4,10,0,1,
dbo,TREQUETEETATDETAIL,,32,valeurLogique,bit,1,1,0,1,
dbo,TREQUETEETATIMMO,,1,bienFictif,bit,1,1,0,1,
dbo,TREQUETEETATIMMO,,2,Caption,nvarchar,256,0,0,1,
dbo,TREQUETEETATIMMO,,3,dateFinPeriode,datetime,8,23,3,1,
dbo,TREQUETEETATIMMO,,4,idOTP,int,4,10,0,1,
dbo,TREQUETEETATIMMO,,5,nonValide,bit,1,1,0,1,
dbo,TREQUETEETATIMMO,,6,oid,TOID,32,0,0,0,
dbo,TREQUETEETATIMMO,,7,oiddevise,TOID,32,0,0,1,
dbo,TREQUETEETATIMMO,,8,oidEtablissement,TOID,32,0,0,1,
dbo,TREQUETEETATIMMO,,9,oidEtatPreparatoire,TOID,32,0,0,1,
dbo,TREQUETEETATIMMO,,10,oidExercice,TOID,32,0,0,1,
dbo,TREQUETEETATIMMO,,11,oidSchemaAmortissement,TOID,32,0,0,1,
dbo,TREQUETEETATIMMO,,12,oidSociete,TOID,32,0,0,1,
dbo,TREQUETEETATIMMO,,13,rDate,datetime,8,23,3,1,
dbo,TREQUETEETATIMMO,,14,UpdDate,datetime,8,23,3,1,
dbo,TREQUETEETATIMMO,,15,UpdStamp,char,16,0,0,1,
dbo,TREQUETEETATIMMO,,16,UpdUser,nvarchar,48,0,0,1,
dbo,TREQUETEETATIMMOBIEN,,1,Caption,nvarchar,256,0,0,1,
dbo,TREQUETEETATIMMOBIEN,,2,idOTP,int,4,10,0,1,
dbo,TREQUETEETATIMMOBIEN,,3,montant,money,8,19,4,1,
dbo,TREQUETEETATIMMOBIEN,,4,montant_CodeDevise,nvarchar,6,0,0,1,
dbo,TREQUETEETATIMMOBIEN,,5,montant_Date,datetime,8,23,3,1,
dbo,TREQUETEETATIMMOBIEN,,6,montant_TCConv,nvarchar,256,0,0,1,
dbo,TREQUETEETATIMMOBIEN,,7,montant_TCValue,money,8,19,4,1,
dbo,TREQUETEETATIMMOBIEN,,8,montant_RPConv,nvarchar,256,0,0,1,
dbo,TREQUETEETATIMMOBIEN,,9,montant_RPValue,money,8,19,4,1,
dbo,TREQUETEETATIMMOBIEN,,10,oid,TOID,32,0,0,0,
dbo,TREQUETEETATIMMOBIEN,,11,oidBienComptable,TOID,32,0,0,1,
dbo,TREQUETEETATIMMOBIEN,,12,oidCompteGeneral,TOID,32,0,0,1,
dbo,TREQUETEETATIMMOBIEN,,13,oidRequeteEtatImmoDetail,TOID,32,0,0,1,
dbo,TREQUETEETATIMMOBIEN,,14,UpdDate,datetime,8,23,3,1,
dbo,TREQUETEETATIMMOBIEN,,15,UpdStamp,char,16,0,0,1,
dbo,TREQUETEETATIMMOBIEN,,16,UpdUser,nvarchar,48,0,0,1,
dbo,TREQUETEETATIMMODETAIL,,1,Caption,nvarchar,256,0,0,1,
dbo,TREQUETEETATIMMODETAIL,,2,idOTP,int,4,10,0,1,
dbo,TREQUETEETATIMMODETAIL,,3,montant,money,8,19,4,1,
dbo,TREQUETEETATIMMODETAIL,,4,montant_CodeDevise,nvarchar,6,0,0,1,
dbo,TREQUETEETATIMMODETAIL,,5,montant_Date,datetime,8,23,3,1,
dbo,TREQUETEETATIMMODETAIL,,6,montant_TCConv,nvarchar,256,0,0,1,
dbo,TREQUETEETATIMMODETAIL,,7,montant_TCValue,money,8,19,4,1,
dbo,TREQUETEETATIMMODETAIL,,8,montant_RPConv,nvarchar,256,0,0,1,
dbo,TREQUETEETATIMMODETAIL,,9,montant_RPValue,money,8,19,4,1,
dbo,TREQUETEETATIMMODETAIL,,10,oid,TOID,32,0,0,0,
dbo,TREQUETEETATIMMODETAIL,,11,oidCodeRubriqueImmo,TOID,32,0,0,1,
dbo,TREQUETEETATIMMODETAIL,,12,oidRequeteEtatImmo,TOID,32,0,0,1,
dbo,TREQUETEETATIMMODETAIL,,13,oidRequeteEtatImmoDetail,TOID,32,0,0,1,
dbo,TREQUETEETATIMMODETAIL,,14,UpdDate,datetime,8,23,3,1,
dbo,TREQUETEETATIMMODETAIL,,15,UpdStamp,char,16,0,0,1,
dbo,TREQUETEETATIMMODETAIL,,16,UpdUser,nvarchar,48,0,0,1,
dbo,TREQUETEETATJUSTIFICATIF,,1,Caption,nvarchar,256,0,0,1,
